pNo,condition,study,sessionOrder,congruency,rtOverall,accOverall,rt,acc,rtCorrect,session
111,deplete,2,control-deplete,congruent,0.752261904761905,0.958333333333333,0.711016949152542,0.991525423728813,0.71042735042735,2
111,deplete,2,control-deplete,incongruent,0.752261904761905,0.958333333333333,0.8496,0.88,0.863181818181818,2
113,control,2,control-deplete,congruent,0.663785310734463,0.966101694915254,0.627,0.991666666666667,0.626638655462185,1
113,control,2,control-deplete,incongruent,0.663785310734463,0.966101694915254,0.741228070175439,0.912280701754386,0.737307692307692,1
113,deplete,2,control-deplete,congruent,0.515428571428572,0.971428571428571,0.49025,1,0.49025,2
113,deplete,2,control-deplete,incongruent,0.515428571428572,0.971428571428571,0.570363636363636,0.909090909090909,0.5696,2
114,control,2,deplete-control,congruent,0.691091954022989,0.982758620689655,0.629152542372881,1,0.629152542372881,2
114,control,2,deplete-control,incongruent,0.691091954022989,0.982758620689655,0.821607142857143,0.946428571428571,0.812075471698113,2
114,deplete,2,deplete-control,congruent,0.830988372093023,0.970930232558139,0.77546218487395,0.991596638655462,0.777881355932203,1
114,deplete,2,deplete-control,incongruent,0.830988372093023,0.970930232558139,0.955660377358491,0.924528301886792,0.956122448979592,1
115,control,2,control-deplete,congruent,0.533035714285714,0.952380952380952,0.505641025641026,0.991452991452991,0.506034482758621,1
115,control,2,control-deplete,incongruent,0.533035714285714,0.952380952380952,0.595882352941176,0.862745098039216,0.603181818181818,1
115,deplete,2,control-deplete,congruent,0.578333333333333,0.946428571428571,0.519406779661017,0.991525423728813,0.52017094017094,2
115,deplete,2,control-deplete,incongruent,0.578333333333333,0.946428571428571,0.7174,0.84,0.715,2
116,control,2,deplete-control,congruent,0.571284916201117,0.955307262569832,0.538666666666667,0.975,0.537948717948718,2
116,control,2,deplete-control,incongruent,0.571284916201117,0.955307262569832,0.637627118644068,0.915254237288136,0.627592592592593,2
116,deplete,2,deplete-control,congruent,0.645491329479769,0.965317919075144,0.595338983050847,0.983050847457627,0.591551724137931,1
116,deplete,2,deplete-control,incongruent,0.645491329479769,0.965317919075144,0.753090909090909,0.927272727272727,0.759411764705882,1
12,control,2,deplete-control,congruent,0.512485875706215,0.994350282485876,0.5,0.991525423728813,0.49991452991453,2
12,control,2,deplete-control,incongruent,0.512485875706215,0.994350282485876,0.537457627118644,1,0.537457627118644,2
12,deplete,2,deplete-control,congruent,0.629823529411765,0.976470588235294,0.594237288135593,0.991525423728813,0.593418803418803,1
12,deplete,2,deplete-control,incongruent,0.629823529411765,0.976470588235294,0.710576923076923,0.942307692307692,0.720204081632653,1
123,control,2,control-deplete,congruent,0.712558139534884,0.912790697674419,0.654537815126051,0.983193277310924,0.653247863247863,1
123,control,2,control-deplete,incongruent,0.712558139534884,0.912790697674419,0.842830188679245,0.754716981132076,0.89175,1
123,deplete,2,control-deplete,congruent,0.546627218934911,0.905325443786982,0.526869565217391,0.939130434782609,0.530185185185185,2
123,deplete,2,control-deplete,incongruent,0.546627218934911,0.905325443786982,0.588703703703704,0.833333333333333,0.591555555555556,2
124,control,2,deplete-control,congruent,0.583023255813954,0.947674418604651,0.540336134453782,0.983193277310924,0.539316239316239,2
124,control,2,deplete-control,incongruent,0.583023255813954,0.947674418604651,0.678867924528302,0.867924528301887,0.683260869565217,2
124,deplete,2,deplete-control,congruent,0.597295597484277,0.987421383647799,0.575565217391304,1,0.575565217391304,1
124,deplete,2,deplete-control,incongruent,0.597295597484277,0.987421383647799,0.654090909090909,0.954545454545455,0.653809523809524,1
125,control,2,control-deplete,congruent,0.500304878048781,0.975609756097561,0.486551724137931,1,0.486551724137931,1
125,control,2,control-deplete,incongruent,0.500304878048781,0.975609756097561,0.533541666666667,0.916666666666667,0.533863636363636,1
125,deplete,2,control-deplete,congruent,0.561569767441861,0.947674418604651,0.545583333333333,0.983333333333333,0.546101694915254,2
125,deplete,2,control-deplete,incongruent,0.561569767441861,0.947674418604651,0.598461538461539,0.865384615384615,0.590444444444445,2
126,control,2,deplete-control,congruent,0.569075144508671,0.947976878612717,0.557881355932203,0.983050847457627,0.556724137931035,2
126,control,2,deplete-control,incongruent,0.569075144508671,0.947976878612717,0.593090909090909,0.872727272727273,0.580625,2
126,deplete,2,deplete-control,congruent,0.760919540229885,0.959770114942529,0.701864406779661,1,0.701864406779661,1
126,deplete,2,deplete-control,incongruent,0.760919540229885,0.959770114942529,0.885357142857143,0.875,0.891632653061225,1
127,control,2,control-deplete,congruent,0.597126436781609,0.96551724137931,0.561206896551724,1,0.561206896551724,1
127,control,2,control-deplete,incongruent,0.597126436781609,0.96551724137931,0.668965517241379,0.896551724137931,0.667692307692308,1
127,deplete,2,control-deplete,congruent,0.614342857142857,0.977142857142857,0.570762711864407,1,0.570762711864407,2
127,deplete,2,control-deplete,incongruent,0.614342857142857,0.977142857142857,0.704561403508772,0.929824561403509,0.712264150943396,2
128,control,2,deplete-control,congruent,0.560117647058824,0.864705882352941,0.544827586206897,0.896551724137931,0.551634615384615,2
128,control,2,deplete-control,incongruent,0.560117647058824,0.864705882352941,0.592962962962963,0.796296296296296,0.585348837209302,2
128,deplete,2,deplete-control,congruent,0.576686746987952,0.897590361445783,0.551339285714286,0.928571428571429,0.556442307692308,1
128,deplete,2,deplete-control,incongruent,0.576686746987952,0.897590361445783,0.629259259259259,0.833333333333333,0.636888888888889,1
129,control,2,control-deplete,congruent,0.63796511627907,0.947674418604651,0.593247863247863,1,0.593247863247863,1
129,control,2,control-deplete,incongruent,0.63796511627907,0.947674418604651,0.733090909090909,0.836363636363636,0.750434782608696,1
129,deplete,2,control-deplete,congruent,0.683559322033898,0.926553672316384,0.637142857142857,0.983193277310924,0.635897435897436,2
129,deplete,2,control-deplete,incongruent,0.683559322033898,0.926553672316384,0.778793103448276,0.810344827586207,0.802553191489362,2
13,control,2,control-deplete,congruent,0.57,0.92485549132948,0.558782608695652,0.930434782608696,0.55803738317757,1
13,control,2,control-deplete,incongruent,0.57,0.92485549132948,0.592241379310345,0.913793103448276,0.591132075471698,1
13,deplete,2,control-deplete,congruent,0.598757062146893,0.977401129943503,0.586410256410257,0.991452991452991,0.585431034482759,2
13,deplete,2,control-deplete,incongruent,0.598757062146893,0.977401129943503,0.622833333333333,0.95,0.625789473684211,2
131,control,2,control-deplete,congruent,0.677469879518072,0.993975903614458,0.631965811965812,1,0.631965811965812,1
131,control,2,control-deplete,incongruent,0.677469879518072,0.993975903614458,0.786122448979592,0.979591836734694,0.790833333333333,1
131,deplete,2,control-deplete,congruent,0.661011904761905,0.934523809523809,0.63904347826087,0.973913043478261,0.64,2
131,deplete,2,control-deplete,incongruent,0.661011904761905,0.934523809523809,0.708679245283019,0.849056603773585,0.679333333333333,2
133,control,2,control-deplete,congruent,0.85077380952381,0.988095238095238,0.776869565217391,1,0.776869565217391,1
133,control,2,control-deplete,incongruent,0.85077380952381,0.988095238095238,1.0111320754717,0.962264150943396,1.00470588235294,1
133,deplete,2,control-deplete,congruent,0.734910179640719,0.964071856287425,0.682796610169492,0.983050847457627,0.68448275862069,2
133,deplete,2,control-deplete,incongruent,0.734910179640719,0.964071856287425,0.860408163265306,0.918367346938776,0.848,2
134,control,2,deplete-control,congruent,0.595438596491228,0.982456140350877,0.545384615384615,0.991452991452991,0.544913793103448,2
134,control,2,deplete-control,incongruent,0.595438596491228,0.982456140350877,0.703888888888889,0.962962962962963,0.708846153846154,2
134,deplete,2,deplete-control,congruent,0.668971428571429,0.965714285714286,0.603833333333333,0.991666666666667,0.605546218487395,1
134,deplete,2,deplete-control,incongruent,0.668971428571429,0.965714285714286,0.811090909090909,0.909090909090909,0.8194,1
135,control,2,control-deplete,congruent,0.675149700598802,0.994011976047904,0.636637931034483,1,0.636637931034483,1
135,control,2,control-deplete,incongruent,0.675149700598802,0.994011976047904,0.762745098039216,0.980392156862745,0.7652,1
135,deplete,2,control-deplete,congruent,0.563391812865497,0.976608187134503,0.536864406779661,0.983050847457627,0.53698275862069,2
135,deplete,2,control-deplete,incongruent,0.563391812865497,0.976608187134503,0.622452830188679,0.962264150943396,0.617647058823529,2
137,control,2,control-deplete,congruent,0.688546511627907,0.936046511627907,0.626218487394958,0.991596638655462,0.626186440677966,1
137,control,2,control-deplete,incongruent,0.688546511627907,0.936046511627907,0.828490566037736,0.811320754716981,0.851860465116279,1
137,deplete,2,control-deplete,congruent,0.659277777777778,0.927777777777778,0.602333333333333,1,0.602333333333333,2
137,deplete,2,control-deplete,incongruent,0.659277777777778,0.927777777777778,0.773166666666667,0.783333333333333,0.802340425531915,2
138,control,2,deplete-control,congruent,0.644,0.91875,0.593793103448276,0.948275862068965,0.592181818181818,2
138,control,2,deplete-control,incongruent,0.644,0.91875,0.776363636363636,0.840909090909091,0.773243243243243,2
138,deplete,2,deplete-control,congruent,0.557631578947369,0.986842105263158,0.553090909090909,1,0.553090909090909,1
138,deplete,2,deplete-control,incongruent,0.557631578947369,0.986842105263158,0.56952380952381,0.952380952380952,0.566,1
139,control,2,control-deplete,congruent,0.679364161849711,0.982658959537572,0.641864406779661,1,0.641864406779661,1
139,control,2,control-deplete,incongruent,0.679364161849711,0.982658959537572,0.759818181818182,0.945454545454546,0.764807692307692,1
139,deplete,2,control-deplete,congruent,0.745449101796407,0.934131736526946,0.662053571428571,0.973214285714286,0.666605504587156,2
139,deplete,2,control-deplete,incongruent,0.745449101796407,0.934131736526946,0.915272727272727,0.854545454545455,0.93063829787234,2
140,control,2,deplete-control,congruent,0.630289017341041,0.895953757225434,0.607692307692308,0.914529914529914,0.602616822429907,2
140,control,2,deplete-control,incongruent,0.630289017341041,0.895953757225434,0.6775,0.857142857142857,0.669375,2
140,deplete,2,deplete-control,congruent,0.577926829268293,0.896341463414634,0.554054054054054,0.918918918918919,0.558137254901961,1
140,deplete,2,deplete-control,incongruent,0.577926829268293,0.896341463414634,0.627924528301887,0.849056603773585,0.630888888888889,1
142,control,2,deplete-control,congruent,0.534792899408284,0.905325443786982,0.501864406779661,0.923728813559322,0.501376146788991,2
142,control,2,deplete-control,incongruent,0.534792899408284,0.905325443786982,0.610980392156863,0.862745098039216,0.609090909090909,2
142,deplete,2,deplete-control,congruent,0.656094674556213,0.917159763313609,0.630434782608696,0.965217391304348,0.627747747747748,1
142,deplete,2,deplete-control,incongruent,0.656094674556213,0.917159763313609,0.710740740740741,0.814814814814815,0.698863636363636,1
143,control,2,control-deplete,congruent,0.542352941176471,1,0.515423728813559,1,0.515423728813559,1
143,control,2,control-deplete,incongruent,0.542352941176471,1,0.603461538461539,1,0.603461538461539,1
143,deplete,2,control-deplete,congruent,0.554941176470588,0.994117647058824,0.545391304347826,1,0.545391304347826,2
143,deplete,2,control-deplete,incongruent,0.554941176470588,0.994117647058824,0.574909090909091,0.981818181818182,0.572777777777778,2
144,control,2,deplete-control,congruent,0.668414634146342,0.926829268292683,0.616440677966102,1,0.616440677966102,2
144,control,2,deplete-control,incongruent,0.668414634146342,0.926829268292683,0.801739130434783,0.739130434782609,0.821176470588235,2
144,deplete,2,deplete-control,congruent,0.638045977011494,0.879310344827586,0.603474576271186,0.966101694915254,0.604912280701754,1
144,deplete,2,deplete-control,incongruent,0.638045977011494,0.879310344827586,0.710892857142857,0.696428571428571,0.717179487179487,1
147,control,2,control-deplete,congruent,0.709005847953216,0.923976608187134,0.675423728813559,0.966101694915254,0.681228070175439,1
147,control,2,control-deplete,incongruent,0.709005847953216,0.923976608187134,0.78377358490566,0.830188679245283,0.781590909090909,1
147,deplete,2,control-deplete,congruent,0.693863636363636,0.920454545454545,0.65364406779661,0.974576271186441,0.651478260869565,2
147,deplete,2,control-deplete,incongruent,0.693863636363636,0.920454545454545,0.775689655172414,0.810344827586207,0.791063829787234,2
15,control,2,control-deplete,congruent,0.748922155688623,0.838323353293413,0.671929824561404,0.93859649122807,0.679345794392523,1
15,control,2,control-deplete,incongruent,0.748922155688623,0.838323353293413,0.914528301886793,0.622641509433962,0.976363636363636,1
15,deplete,2,control-deplete,congruent,0.584022988505747,0.890804597701149,0.55042735042735,0.931623931623932,0.553302752293578,2
15,deplete,2,control-deplete,incongruent,0.584022988505747,0.890804597701149,0.652982456140351,0.807017543859649,0.668913043478261,2
150,control,2,deplete-control,congruent,0.714476744186047,0.965116279069768,0.674700854700855,0.974358974358974,0.675263157894737,2
150,control,2,deplete-control,incongruent,0.714476744186047,0.965116279069768,0.799090909090909,0.945454545454546,0.805192307692308,2
150,deplete,2,deplete-control,congruent,0.721916167664671,0.964071856287425,0.670964912280702,0.982456140350877,0.674464285714286,1
150,deplete,2,deplete-control,incongruent,0.721916167664671,0.964071856287425,0.831509433962264,0.924528301886792,0.836326530612245,1
151,control,2,control-deplete,congruent,0.5372,0.977142857142857,0.516333333333333,0.966666666666667,0.520775862068966,1
151,control,2,control-deplete,incongruent,0.5372,0.977142857142857,0.582727272727273,1,0.582727272727273,1
151,deplete,2,control-deplete,congruent,0.55422619047619,0.988095238095238,0.545084745762712,1,0.545084745762712,2
151,deplete,2,control-deplete,incongruent,0.55422619047619,0.988095238095238,0.5758,0.96,0.571666666666667,2
152,control,2,deplete-control,congruent,0.618114285714286,0.965714285714286,0.592478632478633,0.982905982905983,0.594695652173913,2
152,control,2,deplete-control,incongruent,0.618114285714286,0.965714285714286,0.669827586206897,0.931034482758621,0.665740740740741,2
